129.31.217.102 - - [06/Oct/2009:16:00:46 +0000] "GET /unions/home-news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-1 HTTP/1.1" 200 2053 "http://www.imperialcollegeunion.org/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3"
155.198.57.38 - - [06/Oct/2009:16:00:47 +0000] "GET /events.xml HTTP/1.1" 200 5128 "-" "Java/1.4.2_14"
89.28.208.5 - - [06/Oct/2009:16:00:48 +0000] "GET /contact-us/ HTTP/1.0" 200 15980 "-" "check_http/v1861 (nagios-plugins 1.4.11)"
89.28.208.5 - - [06/Oct/2009:16:00:51 +0000] "GET / HTTP/1.0" 200 37877 "-" "check_http/v1861 (nagios-plugins 1.4.11)"
155.198.76.31 - - [06/Oct/2009:16:00:52 +0000] "GET / HTTP/1.1" 200 37877 "http://www3.imperial.ac.uk/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; Imperial College; Imperial College; 97990803)"
155.198.57.38 - - [06/Oct/2009:16:00:52 +0000] "GET /news.xml HTTP/1.1" 200 6406 "-" "Java/1.4.2_14"
155.198.202.26 - - [06/Oct/2009:16:00:53 +0000] "GET /login.html?requestedUrl=%2Fbadminton-24%2Fbadminton-membership%2Fproduct.html HTTP/1.1" 200 212 "https://www.imperialcollegeunion.org/badminton-24/badminton-membership/product.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College)"
155.198.76.31 - - [06/Oct/2009:16:00:54 +0000] "GET /unions/home-news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-1 HTTP/1.1" 200 2053 "http://www.imperialcollegeunion.org/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; Imperial College; Imperial College; 97990803)"
66.249.71.72 - - [06/Oct/2009:16:00:55 +0000] "GET /text-only/clubs-and-societies/a-to-z/b/balloon-twisting/contact.html HTTP/1.1" 302 261 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
129.31.82.53 - - [06/Oct/2009:16:00:56 +0000] "GET /clubs-and-societies/a-to-z/c/choir/ HTTP/1.1" 200 11487 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; eSobiSubscriber 2.0.4.16; .NET CLR 3.5.30729; .NET CLR 3.0.30618; InfoPath.2)"
155.198.204.158 - - [06/Oct/2009:16:00:56 +0000] "GET /clubs-and-societies/a-to-z/ HTTP/1.1" 200 41552 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College; Imperial College)"
129.31.88.133 - - [06/Oct/2009:16:00:59 +0000] "GET /gsaweb HTTP/1.1" 302 115 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.88.133 - - [06/Oct/2009:16:00:59 +0000] "GET /gsaweb HTTP/1.1" 302 115 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.88.133 - - [06/Oct/2009:16:00:59 +0000] "GET /faculty-unions/gsaweb/index,457,ICS.html HTTP/1.1" 200 11800 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.88.133 - - [06/Oct/2009:16:00:59 +0000] "GET /faculty-unions/gsaweb/index,457,ICS.html HTTP/1.1" 200 11810 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.74.12 - - [06/Oct/2009:16:01:00 +0000] "GET /clubs-and-societies/ HTTP/1.1" 200 64890 "http://www.imperialcollegeunion.org/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.24 Safari/532.0"
129.31.88.133 - - [06/Oct/2009:16:01:01 +0000] "GET /login.html?requestedUrl=%2Ftea-357%2Ftea-membership-647%2Fproduct.html HTTP/1.1" 200 212 "http://imperialcollegeunion.org/tea-357/tea-membership-647/product.html" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.74.12 - - [06/Oct/2009:16:01:02 +0000] "GET /membership.vm?id=com.othercommerce.imperial.shop.model.ProductGroupHandle-L-205 HTTP/1.1" 200 214 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.24 Safari/532.0"
129.31.82.53 - - [06/Oct/2009:16:01:02 +0000] "GET /clubs-and-societies/a-to-z/c/choir/website.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-21 HTTP/1.1" 302 80 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/c/choir/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; eSobiSubscriber 2.0.4.16; .NET CLR 3.5.30729; .NET CLR 3.0.30618; InfoPath.2)"
129.31.82.53 - - [06/Oct/2009:16:01:02 +0000] "GET /arts/choir HTTP/1.1" 302 228 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/c/choir/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; eSobiSubscriber 2.0.4.16; .NET CLR 3.5.30729; .NET CLR 3.0.30618; InfoPath.2)"
129.31.74.12 - - [06/Oct/2009:16:01:02 +0000] "GET /unions/news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-6 HTTP/1.1" 200 5370 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.24 Safari/532.0"
155.198.204.158 - - [06/Oct/2009:16:01:03 +0000] "GET /clubs-and-societies/a-to-z/f/fellwanderers/ HTTP/1.1" 200 12142 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College; Imperial College)"
155.198.57.23 - - [06/Oct/2009:16:01:03 +0000] "GET /news.xml HTTP/1.1" 200 6406 "-" "Java/1.4.2_14"
129.31.68.69 - - [06/Oct/2009:16:01:04 +0000] "GET / HTTP/1.1" 200 37877 "http://www3.imperial.ac.uk/students/newstudents/yourfirstweek" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
66.249.71.111 - - [06/Oct/2009:16:01:04 +0000] "GET /clubs-and-societies/joining-a-club-or-society/?lp=277 HTTP/1.1" 302 268 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
155.198.76.31 - - [06/Oct/2009:16:01:05 +0000] "GET /calendar.html?BisClubSocietyPage=false&Gdate=20091007000000 HTTP/1.1" 200 357 "http://www.imperialcollegeunion.org/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; Imperial College; Imperial College; 97990803)"
129.31.68.69 - - [06/Oct/2009:16:01:05 +0000] "GET /unions/home-news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-1 HTTP/1.1" 200 2053 "http://www.imperialcollegeunion.org/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
129.31.217.102 - - [06/Oct/2009:16:01:07 +0000] "GET /clubs-and-societies/ HTTP/1.1" 200 64688 "http://www.imperialcollegeunion.org/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3"
129.31.217.102 - - [06/Oct/2009:16:01:08 +0000] "GET /unions/news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-6 HTTP/1.1" 200 5370 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3"
129.31.217.102 - - [06/Oct/2009:16:01:08 +0000] "GET /membership.vm?id=com.othercommerce.imperial.shop.model.ProductGroupHandle-L-475 HTTP/1.1" 200 213 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3"
66.249.71.72 - - [06/Oct/2009:16:01:08 +0000] "GET /motor-rcs-177/motor-rcs-donation-586/product.html HTTP/1.1" 302 261 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
129.31.73.50 - - [06/Oct/2009:16:01:10 +0000] "GET /clubs-and-societies/ HTTP/1.1" 200 64581 "http://www.imperialcollegeunion.org/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
129.31.82.171 - - [06/Oct/2009:16:01:11 +0000] "GET / HTTP/1.1" 200 28783 "http://www.google.co.uk/search?q=imperial+union&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-GB:official&client=firefox-a" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
155.198.76.31 - - [06/Oct/2009:16:01:11 +0000] "GET /calendar.html?BisClubSocietyPage=false&Gdate=20091006000000 HTTP/1.1" 200 348 "http://www.imperialcollegeunion.org/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; Imperial College; Imperial College; 97990803)"
66.249.71.120 - - [06/Oct/2009:16:01:12 +0000] "GET /events/?Gmonth=20081101000000&Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-152 HTTP/1.1" 302 345 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
129.31.82.171 - - [06/Oct/2009:16:01:13 +0000] "GET / HTTP/1.1" 200 37887 "http://www.google.co.uk/search?q=imperial+union&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-GB:official&client=firefox-a" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.82.171 - - [06/Oct/2009:16:01:14 +0000] "GET /unions/home-news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-1 HTTP/1.1" 200 2053 "http://www.imperialcollegeunion.org/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.73.50 - - [06/Oct/2009:16:01:16 +0000] "GET /unions/news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-6 HTTP/1.1" 200 5370 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618)"
155.198.204.158 - - [06/Oct/2009:16:01:17 +0000] "GET /clubs-and-societies/a-to-z/f/fellwanderers/shop.html?Pcs=com.othermedia.imperial.model.ClubSocietyHandle-L-17 HTTP/1.1" 302 104 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/f/fellwanderers/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College; Imperial College)"
155.198.76.31 - - [06/Oct/2009:16:01:17 +0000] "GET /events/freshers-fair-2009,489,EV.html HTTP/1.1" 200 10162 "http://www.imperialcollegeunion.org/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; Imperial College; Imperial College; 97990803)"
129.31.82.171 - - [06/Oct/2009:16:01:19 +0000] "GET /clubs-and-societies/ HTTP/1.1" 200 64832 "http://www.imperialcollegeunion.org/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
155.198.204.158 - - [06/Oct/2009:16:01:19 +0000] "GET /fellwanderers-94/category.html HTTP/1.1" 200 8921 "http://www.imperialcollegeunion.org/clubs-and-societies/a-to-z/f/fellwanderers/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; Imperial College; Imperial College)"
129.31.82.171 - - [06/Oct/2009:16:01:19 +0000] "GET /unions/news.vm?id=com.othermedia.imperial.model.clubsociety.UnionTab-L-6 HTTP/1.1" 200 5370 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
129.31.82.171 - - [06/Oct/2009:16:01:19 +0000] "GET /membership.vm?id=com.othercommerce.imperial.shop.model.ProductGroupHandle-L-53 HTTP/1.1" 200 219 "http://www.imperialcollegeunion.org/clubs-and-societies/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
64.233.173.2 - - [06/Oct/2009:16:01:20 +0000] "GET /news.xml?rnd=445 HTTP/1.1" 302 269 "-" "Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; feed-id=4782453221099393337)"
66.249.71.72 - - [06/Oct/2009:16:01:22 +0000] "GET /muslim-133/muslim-medics-muslim-medics-potmed-2009-1411/product.html HTTP/1.1" 302 261 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.72 - - [06/Oct/2009:16:01:22 +0000] "GET /union-services/bars-catering/union-bar,42,ICUAP.html HTTP/1.1" 302 261 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
